Date,Customer_Name,Email,Product_Category,Price,Quantity,Total_Amount,Status
2024-08-26,Ahmed Ali,sales@hub.com,Home Decor,3876.0,4,15504.0,Refunded
2024-06-07,Mona Zaki,admin@tech.io,Books,727.0,8,5816.0,Refunded
2024-12-27,Mona Zaki,admin@tech.io,Office Supplies,743.0,1,743.0,Refunded
2024-05-05,Layla Mohamed,info@market.eg,Books,3701.0,4,14804.0,Completed
2024-10-15,Layla Mohamed,sales@hub.com,Electronics,2793.0,10,27930.0,Completed
2024-07-28,Omar Farouk,admin@tech.io,Books,4083.0,7,28581.0,Completed
2024-04-05,Sara Ahmed,sales@hub.com,Books,425.0,3,1275.0,Shipped
2024-05-27,Huda Mansour,m.zaki@mail.com,Books,2752.0,10,27520.0,Refunded
2024-06-09,Ali Hassan,user1@mail.com,Clothing,454.0,1,454.0,Shipped
2024-04-28,Layla Mohamed,contact@service.org,Books,2649.0,7,18543.0,Refunded
2024-01-01,Huda Mansour,yomna.dev@email.com,Home Decor,2477.0,10,24770.0,Refunded
2024-04-16,Ali Hassan,test.a@web.net,Electronics,1800.0,1,1800.0,Pending
2024-07-26,Zainab Tarek,sales@hub.com,Home Decor,4193.0,4,16772.0,Cancelled
2024-11-14,Sara Ahmed,info@market.eg,Electronics,747.0,3,2241.0,Shipped
2024-07-14,Marwan Khaled,test.a@web.net,Office Supplies,2074.0,5,10370.0,Refunded
2024-02-04,Yomna Soror,info@market.eg,Groceries,4313.0,1,4313.0,Refunded
2024-12-15,Marwan Khaled,m.zaki@mail.com,Office Supplies,2944.0,7,20608.0,Shipped
2024-06-09,Yomna Soror,test.a@web.net,Groceries,4005.0,7,28035.0,Completed
2024-10-22,Huda Mansour,m.zaki@mail.com,Home Decor,3829.0,9,34461.0,Cancelled
2024-03-21,Sara Ahmed,m.zaki@mail.com,Clothing,2836.0,5,14180.0,Cancelled
2024-05-19,Sara Ahmed,contact@service.org,Books,3475.0,9,31275.0,Refunded
2024-04-02,Mona Zaki,admin@tech.io,Electronics,3961.0,4,15844.0,Refunded
2024-09-05,Sara Ahmed,user1@mail.com,Electronics,4389.0,5,21945.0,Completed
2024-07-09,Ali Hassan,info@market.eg,Books,79.0,10,790.0,Completed
2024-11-17,Omar Farouk,sales@hub.com,Groceries,1697.0,2,3394.0,Cancelled
2024-03-26,Omar Farouk,admin@tech.io,Clothing,1422.0,8,11376.0,Completed
2024-04-07,Ali Hassan,test.a@web.net,Books,828.0,9,7452.0,Shipped
2024-08-12,Mona Zaki,yomna.dev@email.com,Home Decor,4450.0,6,26700.0,Pending
2024-04-19,Mona Zaki,sales@hub.com,Books,4192.0,4,16768.0,Cancelled
2024-05-09,Huda Mansour,yomna.dev@email.com,Books,1035.0,3,3105.0,Completed
2024-01-16,Zainab Tarek,contact@service.org,Clothing,2077.0,3,6231.0,Completed
2024-04-04,Layla Mohamed,admin@tech.io,Home Decor,74.0,7,518.0,Completed
2024-05-14,Zainab Tarek,m.zaki@mail.com,Books,3255.0,10,32550.0,Pending
2024-09-26,Omar Farouk,m.zaki@mail.com,Groceries,2189.0,5,10945.0,Shipped
2024-03-03,Ali Hassan,yomna.dev@email.com,Books,332.0,4,1328.0,Refunded
2024-04-20,Sara Ahmed,admin@tech.io,Books,4692.0,10,46920.0,Completed
2024-08-01,Marwan Khaled,user1@mail.com,Groceries,714.0,8,5712.0,Pending
2024-06-28,Mona Zaki,admin@tech.io,Electronics,2703.0,10,27030.0,Cancelled
2024-04-11,Layla Mohamed,m.zaki@mail.com,Books,3990.0,3,11970.0,Refunded
2024-08-01,Yomna Soror,test.a@web.net,Clothing,4697.0,5,23485.0,Completed
2024-01-17,Zainab Tarek,admin@tech.io,Groceries,2254.0,9,20286.0,Shipped
2024-12-10,Zainab Tarek,yomna.dev@email.com,Clothing,1134.0,5,5670.0,Refunded
2024-11-06,Yomna Soror,m.zaki@mail.com,Groceries,755.0,8,6040.0,Completed
2024-02-08,Ali Hassan,m.zaki@mail.com,Electronics,2357.0,8,18856.0,Pending
2024-10-16,Omar Farouk,yomna.dev@email.com,Electronics,229.0,2,458.0,Cancelled
2024-03-04,Zainab Tarek,sales@hub.com,Books,2079.0,6,12474.0,Shipped
2024-05-05,Huda Mansour,info@market.eg,Clothing,4383.0,6,26298.0,Shipped
2024-05-02,Mona Zaki,m.zaki@mail.com,Clothing,2103.0,8,16824.0,Completed
2024-02-12,Layla Mohamed,sales@hub.com,Electronics,4931.0,5,24655.0,Pending
2024-04-15,Ahmed Ali,test.a@web.net,Books,4205.0,3,12615.0,Cancelled
2024-01-01,Sara Ahmed,info@market.eg,Electronics,1789.0,6,10734.0,Completed
2024-08-23,Ahmed Ali,contact@service.org,Clothing,1650.0,6,9900.0,Refunded
2024-04-05,Layla Mohamed,test.a@web.net,Home Decor,4256.0,5,21280.0,Shipped
2024-09-18,Huda Mansour,contact@service.org,Clothing,2180.0,4,8720.0,Refunded
2024-10-04,Sara Ahmed,admin@tech.io,Home Decor,1278.0,6,7668.0,Refunded
2024-09-03,Yomna Soror,info@market.eg,Groceries,3746.0,2,7492.0,Pending
2024-04-26,Huda Mansour,test.a@web.net,Office Supplies,3250.0,2,6500.0,Pending
2024-01-08,Sara Ahmed,contact@service.org,Clothing,2611.0,8,20888.0,Refunded
2024-04-20,Zainab Tarek,user1@mail.com,Clothing,2254.0,8,18032.0,Completed
2024-07-11,Mona Zaki,test.a@web.net,Clothing,3649.0,4,14596.0,Refunded
2024-06-01,Marwan Khaled,contact@service.org,Home Decor,2419.0,1,2419.0,Shipped
2024-05-11,Marwan Khaled,admin@tech.io,Clothing,3680.0,3,11040.0,Cancelled
2024-01-05,Marwan Khaled,yomna.dev@email.com,Home Decor,2353.0,9,21177.0,Pending
2024-03-13,Marwan Khaled,test.a@web.net,Electronics,2625.0,5,13125.0,Refunded
2024-02-06,Marwan Khaled,contact@service.org,Office Supplies,3221.0,7,22547.0,Completed
2024-06-17,Ali Hassan,yomna.dev@email.com,Electronics,3598.0,3,10794.0,Completed
2024-02-24,Sara Ahmed,user1@mail.com,Office Supplies,571.0,7,3997.0,Cancelled
2024-07-21,Yomna Soror,test.a@web.net,Office Supplies,3130.0,3,9390.0,Shipped
2024-01-27,Marwan Khaled,yomna.dev@email.com,Books,2435.0,2,4870.0,Completed
2024-01-01,Mona Zaki,test.a@web.net,Office Supplies,3613.0,3,10839.0,Refunded
2024-05-13,Mona Zaki,yomna.dev@email.com,Groceries,1450.0,1,1450.0,Pending
2024-06-06,Huda Mansour,info@market.eg,Electronics,436.0,2,872.0,Pending
2024-02-21,Ahmed Ali,yomna.dev@email.com,Home Decor,1041.0,4,4164.0,Cancelled
2024-01-06,Layla Mohamed,admin@tech.io,Office Supplies,4931.0,1,4931.0,Cancelled
2024-11-17,Ahmed Ali,test.a@web.net,Clothing,1865.0,9,16785.0,Refunded
2024-06-26,Huda Mansour,user1@mail.com,Electronics,4839.0,7,33873.0,Refunded
2024-08-22,Ahmed Ali,admin@tech.io,Electronics,4200.0,1,4200.0,Pending
2024-09-06,Layla Mohamed,info@market.eg,Electronics,4226.0,8,33808.0,Completed
2024-12-13,Zainab Tarek,info@market.eg,Clothing,97.0,5,485.0,Refunded
2024-04-16,Zainab Tarek,contact@service.org,Clothing,2455.0,5,12275.0,Completed
2024-08-04,Ali Hassan,admin@tech.io,Groceries,1723.0,10,17230.0,Refunded
2024-09-25,Huda Mansour,contact@service.org,Home Decor,3660.0,7,25620.0,Pending
2024-02-10,Huda Mansour,admin@tech.io,Groceries,2766.0,3,8298.0,Pending
2024-06-19,Ali Hassan,yomna.dev@email.com,Clothing,4431.0,9,39879.0,Completed
2024-05-07,Yomna Soror,sales@hub.com,Books,1987.0,8,15896.0,Completed
2024-09-03,Huda Mansour,contact@service.org,Home Decor,492.0,5,2460.0,Pending
2024-06-04,Layla Mohamed,sales@hub.com,Electronics,2361.0,3,7083.0,Shipped
2024-06-20,Zainab Tarek,m.zaki@mail.com,Books,3528.0,7,24696.0,Pending
2024-08-11,Huda Mansour,sales@hub.com,Clothing,2085.0,3,6255.0,Pending
2024-04-03,Ali Hassan,info@market.eg,Electronics,790.0,3,2370.0,Refunded
2024-02-09,Ali Hassan,contact@service.org,Office Supplies,2293.0,2,4586.0,Refunded
2024-03-05,Mona Zaki,test.a@web.net,Books,1082.0,9,9738.0,Completed
2024-09-28,Ahmed Ali,m.zaki@mail.com,Clothing,3272.0,9,29448.0,Refunded
2024-12-26,Sara Ahmed,m.zaki@mail.com,Groceries,2068.0,9,18612.0,Shipped
2024-11-04,Sara Ahmed,admin@tech.io,Groceries,252.0,1,252.0,Refunded
2024-11-17,Yomna Soror,info@market.eg,Groceries,558.0,6,3348.0,Cancelled
2024-10-01,Marwan Khaled,test.a@web.net,Clothing,337.0,9,3033.0,Pending
2024-02-04,Yomna Soror,contact@service.org,Home Decor,2433.0,9,21897.0,Completed
2024-07-18,Ahmed Ali,info@market.eg,Books,176.0,5,880.0,Pending
2024-08-18,Ali Hassan,yomna.dev@email.com,Clothing,436.0,4,1744.0,Shipped
2024-12-01,Zainab Tarek,contact@service.org,Groceries,1003.0,7,7021.0,Completed
2024-09-07,Yomna Soror,test.a@web.net,Office Supplies,2792.0,5,13960.0,Shipped
2024-07-20,Omar Farouk,admin@tech.io,Clothing,3009.0,7,21063.0,Shipped
2024-03-19,Mona Zaki,m.zaki@mail.com,Books,1720.0,1,1720.0,Completed
2024-08-14,Omar Farouk,info@market.eg,Office Supplies,2305.0,1,2305.0,Cancelled
2024-07-12,Marwan Khaled,contact@service.org,Books,3101.0,3,9303.0,Shipped
2024-06-16,Omar Farouk,yomna.dev@email.com,Groceries,4154.0,4,16616.0,Shipped
2024-06-04,Yomna Soror,sales@hub.com,Groceries,3052.0,1,3052.0,Refunded
2024-08-25,Mona Zaki,yomna.dev@email.com,Books,3333.0,3,9999.0,Pending
2024-07-01,Zainab Tarek,,Books,1538.0,7,10766.0,Shipped
2024-12-10,Ahmed Ali,test.a@web.net,Electronics,403.0,5,2015.0,Completed
2024-02-25,Mona Zaki,sales@hub.com,Books,2564.0,6,15384.0,Shipped
2024-02-01,Yomna Soror,admin@tech.io,Groceries,2019.0,4,8076.0,Refunded
2024-06-13,Ahmed Ali,info@market.eg,Clothing,3851.0,5,19255.0,Completed
2024-01-12,Huda Mansour,m.zaki@mail.com,Office Supplies,4099.0,9,36891.0,Refunded
2024-11-22,Mona Zaki,admin@tech.io,Electronics,2713.0,9,24417.0,Pending
2024-04-08,Zainab Tarek,user1@mail.com,Groceries,2513.0,6,15078.0,Pending
2024-11-04,Ali Hassan,info@market.eg,Home Decor,2256.0,7,15792.0,Refunded
2024-01-01,Zainab Tarek,admin@tech.io,Books,358.0,5,1790.0,Refunded
2024-11-04,Marwan Khaled,user1@mail.com,Groceries,3195.0,4,12780.0,Completed
2024-10-08,Ali Hassan,admin@tech.io,Electronics,2514.0,5,12570.0,Cancelled
2024-08-09,Mona Zaki,test.a@web.net,Clothing,1145.0,1,1145.0,Cancelled
2024-11-14,Huda Mansour,user1@mail.com,Office Supplies,1260.0,5,6300.0,Completed
2024-10-19,Huda Mansour,test.a@web.net,Electronics,4022.0,1,4022.0,Shipped
2024-10-14,Yomna Soror,contact@service.org,Books,4226.0,9,38034.0,Pending
2024-05-07,Zainab Tarek,info@market.eg,Office Supplies,682.0,6,4092.0,Pending
2024-04-14,Omar Farouk,contact@service.org,Electronics,3486.0,7,24402.0,Cancelled
2024-02-20,Zainab Tarek,m.zaki@mail.com,Home Decor,1668.0,3,5004.0,Shipped
2024-05-05,Marwan Khaled,admin@tech.io,Books,3754.0,4,15016.0,Shipped
2024-03-27,Ali Hassan,yomna.dev@email.com,Groceries,3560.0,4,14240.0,Refunded
2024-12-07,Zainab Tarek,yomna.dev@email.com,Groceries,2304.0,7,16128.0,Refunded
2024-11-21,Ahmed Ali,admin@tech.io,Clothing,2995.0,1,2995.0,Completed
2024-06-05,Layla Mohamed,admin@tech.io,Electronics,1002.0,6,6012.0,Refunded
2024-10-08,Zainab Tarek,test.a@web.net,Home Decor,4478.0,6,26868.0,Cancelled
2024-05-24,Yomna Soror,sales@hub.com,Office Supplies,3068.0,8,24544.0,Cancelled
2024-02-04,Ahmed Ali,sales@hub.com,Books,4153.0,10,41530.0,Pending
2024-09-21,Omar Farouk,m.zaki@mail.com,Home Decor,472.0,1,472.0,Shipped
2024-12-24,Yomna Soror,user1@mail.com,Home Decor,668.0,5,3340.0,Cancelled
2024-12-16,Huda Mansour,admin@tech.io,Groceries,290.0,10,2900.0,Shipped
2024-04-15,Mona Zaki,yomna.dev@email.com,Groceries,3888.0,2,7776.0,Completed
2024-11-03,Ahmed Ali,admin@tech.io,Clothing,4877.0,8,39016.0,Cancelled
2024-04-03,Sara Ahmed,yomna.dev@email.com,Office Supplies,3556.0,4,14224.0,Shipped
2024-03-11,Yomna Soror,yomna.dev@email.com,Books,1892.0,8,15136.0,Refunded
2024-09-26,Yomna Soror,m.zaki@mail.com,Books,1413.0,5,7065.0,Completed
2024-06-21,Yomna Soror,contact@service.org,Clothing,1060.0,3,3180.0,Cancelled
2024-03-19,Ahmed Ali,test.a@web.net,Home Decor,4132.0,8,33056.0,Refunded
2024-12-22,Layla Mohamed,user1@mail.com,Clothing,3281.0,7,22967.0,Completed
2024-11-09,Huda Mansour,m.zaki@mail.com,Electronics,2514.0,6,15084.0,Shipped
2024-04-25,Omar Farouk,admin@tech.io,Office Supplies,870.0,9,7830.0,Pending
2024-08-15,Layla Mohamed,sales@hub.com,Home Decor,1468.0,1,1468.0,Shipped
2024-07-23,Layla Mohamed,admin@tech.io,Office Supplies,3109.0,1,3109.0,Completed
2024-01-01,Mona Zaki,user1@mail.com,Clothing,3884.0,6,23304.0,Shipped
2024-10-20,Ahmed Ali,contact@service.org,Clothing,3471.0,8,27768.0,Shipped
2024-09-28,Yomna Soror,admin@tech.io,Books,3175.0,5,15875.0,Refunded
2024-11-13,Huda Mansour,admin@tech.io,Home Decor,2404.0,2,4808.0,Completed
2024-08-01,Ahmed Ali,m.zaki@mail.com,Electronics,4793.0,1,4793.0,Pending
2024-08-23,Huda Mansour,sales@hub.com,Groceries,3165.0,8,25320.0,Pending
2024-06-09,Layla Mohamed,user1@mail.com,Clothing,1382.0,5,6910.0,Pending
2024-01-18,Omar Farouk,yomna.dev@email.com,Books,2514.0,3,7542.0,Completed
2024-08-18,Mona Zaki,admin@tech.io,Home Decor,3120.0,3,9360.0,Completed
2024-11-08,Mona Zaki,admin@tech.io,Books,1522.0,8,12176.0,Cancelled
2024-07-23,Marwan Khaled,user1@mail.com,Electronics,2833.0,6,16998.0,Pending
2024-02-15,Marwan Khaled,user1@mail.com,Home Decor,2892.0,2,5784.0,Pending
2024-05-21,Omar Farouk,info@market.eg,Books,59.0,6,354.0,Cancelled
2024-08-05,Yomna Soror,user1@mail.com,Groceries,4967.0,4,19868.0,Cancelled
2024-04-10,Ahmed Ali,test.a@web.net,Clothing,3271.0,5,16355.0,Shipped
2024-02-14,Omar Farouk,test.a@web.net,Clothing,259.0,8,2072.0,Refunded
2024-05-08,Zainab Tarek,info@market.eg,Electronics,3830.0,3,11490.0,Completed
2024-11-01,Ahmed Ali,sales@hub.com,Books,4202.0,2,8404.0,Cancelled
2024-10-20,Layla Mohamed,user1@mail.com,Books,1925.0,1,1925.0,Refunded
2024-08-28,Sara Ahmed,yomna.dev@email.com,Home Decor,2136.0,1,2136.0,Completed
2024-07-01,Layla Mohamed,user1@mail.com,Books,4186.0,3,12558.0,Pending
2024-12-25,Ali Hassan,yomna.dev@email.com,Office Supplies,3376.0,5,16880.0,Refunded
2024-09-17,Ahmed Ali,test.a@web.net,Books,2271.0,9,20439.0,Refunded
2024-02-09,Zainab Tarek,m.zaki@mail.com,Clothing,475.0,3,1425.0,Pending
2024-12-23,Mona Zaki,m.zaki@mail.com,Clothing,952.0,4,3808.0,Completed
2024-10-07,Ali Hassan,info@market.eg,Office Supplies,4647.0,4,18588.0,Shipped
2024-03-08,Zainab Tarek,contact@service.org,Groceries,4879.0,5,24395.0,Completed
2024-09-19,Huda Mansour,test.a@web.net,Office Supplies,3948.0,2,7896.0,Refunded
2024-03-14,Huda Mansour,m.zaki@mail.com,Electronics,2609.0,2,5218.0,Pending
2024-03-16,Zainab Tarek,contact@service.org,Office Supplies,4960.0,6,29760.0,Pending
2024-10-27,Omar Farouk,test.a@web.net,Clothing,150.0,2,300.0,Shipped
2024-01-11,Ahmed Ali,m.zaki@mail.com,Clothing,680.0,4,2720.0,Shipped
2024-02-03,Omar Farouk,contact@service.org,Books,255.0,5,1275.0,Refunded
2024-06-22,Zainab Tarek,yomna.dev@email.com,Books,760.0,10,7600.0,Shipped
2024-02-18,Yomna Soror,yomna.dev@email.com,Clothing,4621.0,1,4621.0,Shipped
2024-08-11,Yomna Soror,m.zaki@mail.com,Office Supplies,3488.0,5,17440.0,Completed
2024-10-26,Marwan Khaled,info@market.eg,Groceries,3212.0,3,9636.0,Completed
2024-11-05,Ali Hassan,test.a@web.net,Books,2829.0,7,19803.0,Cancelled
2024-03-07,Zainab Tarek,sales@hub.com,Home Decor,1757.0,3,5271.0,Shipped
2024-04-20,Marwan Khaled,user1@mail.com,Clothing,4473.0,3,13419.0,Refunded
2024-09-27,Huda Mansour,user1@mail.com,Home Decor,1985.0,8,15880.0,Refunded
2024-08-14,Ali Hassan,contact@service.org,Electronics,499.0,4,1996.0,Cancelled
2024-02-06,Zainab Tarek,admin@tech.io,Electronics,3447.0,5,17235.0,Refunded
2024-01-19,Ali Hassan,test.a@web.net,Groceries,904.0,2,1808.0,Shipped
2024-04-17,Ali Hassan,yomna.dev@email.com,Clothing,453.0,7,3171.0,Refunded
2024-06-22,Layla Mohamed,m.zaki@mail.com,Books,484.0,5,2420.0,Shipped
2024-12-11,Mona Zaki,user1@mail.com,Clothing,1255.0,5,6275.0,Completed
2024-07-04,Huda Mansour,admin@tech.io,Office Supplies,1353.0,4,5412.0,Completed
2024-06-27,Huda Mansour,admin@tech.io,Home Decor,714.0,6,4284.0,Cancelled
2024-09-03,Mona Zaki,m.zaki@mail.com,Clothing,2737.0,7,19159.0,Pending
2024-06-13,Omar Farouk,test.a@web.net,Books,4718.0,6,28308.0,Completed
2024-10-23,Zainab Tarek,contact@service.org,Clothing,4753.0,1,4753.0,Cancelled
2024-12-15,Sara Ahmed,test.a@web.net,Books,4605.0,7,32235.0,Refunded
2024-07-03,Mona Zaki,admin@tech.io,Home Decor,74.0,4,296.0,Shipped
2024-05-27,Ahmed Ali,user1@mail.com,Groceries,4845.0,6,29070.0,Pending
2024-04-03,Omar Farouk,yomna.dev@email.com,Electronics,4350.0,5,21750.0,Cancelled
2024-10-17,Mona Zaki,yomna.dev@email.com,Groceries,1565.0,8,12520.0,Cancelled
2024-04-01,Sara Ahmed,test.a@web.net,Office Supplies,2125.0,9,19125.0,Refunded
2024-10-03,Zainab Tarek,info@market.eg,Home Decor,1501.0,5,7505.0,Cancelled
2024-03-16,Layla Mohamed,m.zaki@mail.com,Books,3211.0,3,9633.0,Shipped
2024-05-05,Sara Ahmed,user1@mail.com,Groceries,4554.0,10,45540.0,Refunded
2024-07-10,Ali Hassan,contact@service.org,Electronics,1749.0,10,17490.0,Pending
2024-08-15,Zainab Tarek,admin@tech.io,Home Decor,3350.0,5,16750.0,Shipped
2024-01-04,Marwan Khaled,info@market.eg,Office Supplies,4855.0,6,29130.0,Pending
2024-04-02,Yomna Soror,contact@service.org,Books,1891.0,2,3782.0,Refunded
2024-03-24,Ahmed Ali,yomna.dev@email.com,Books,3421.0,10,34210.0,Refunded
2024-09-05,Yomna Soror,m.zaki@mail.com,Home Decor,4098.0,2,8196.0,Pending
2024-06-16,Ali Hassan,yomna.dev@email.com,Books,4205.0,1,4205.0,Cancelled
2024-05-12,Mona Zaki,sales@hub.com,Clothing,1868.0,9,16812.0,Refunded
2024-05-04,Omar Farouk,test.a@web.net,Groceries,3392.0,8,27136.0,Pending
2024-08-09,Omar Farouk,admin@tech.io,Groceries,527.0,9,4743.0,Pending
2024-03-11,Huda Mansour,test.a@web.net,Home Decor,1931.0,5,9655.0,Shipped
2024-02-12,Ali Hassan,info@market.eg,Clothing,3999.0,2,7998.0,Refunded
2024-12-19,Yomna Soror,info@market.eg,Clothing,2646.0,3,7938.0,Cancelled
2024-02-11,Omar Farouk,yomna.dev@email.com,Books,411.0,7,2877.0,Completed
2024-01-07,Zainab Tarek,contact@service.org,Groceries,3104.0,6,18624.0,Completed
2024-08-01,Layla Mohamed,sales@hub.com,Books,2767.0,8,22136.0,Pending
2024-11-15,Layla Mohamed,yomna.dev@email.com,Electronics,1022.0,6,6132.0,Completed
2024-05-27,Omar Farouk,test.a@web.net,Electronics,1369.0,7,9583.0,Pending
2024-12-26,Zainab Tarek,test.a@web.net,Clothing,1321.0,6,7926.0,Refunded
2024-01-25,Ahmed Ali,info@market.eg,Groceries,3690.0,6,22140.0,Refunded
2024-03-12,Mona Zaki,admin@tech.io,Clothing,4517.0,1,4517.0,Completed
2024-11-27,Layla Mohamed,contact@service.org,Office Supplies,71.0,7,497.0,Pending
2024-10-23,Yomna Soror,yomna.dev@email.com,Office Supplies,2722.0,10,27220.0,Cancelled
2024-08-27,Ali Hassan,sales@hub.com,Home Decor,307.0,6,1842.0,Shipped
2024-02-24,Zainab Tarek,test.a@web.net,Electronics,2361.0,8,18888.0,Completed
2024-01-09,Sara Ahmed,m.zaki@mail.com,Electronics,606.0,7,4242.0,Refunded
2024-07-15,Mona Zaki,contact@service.org,Office Supplies,3916.0,1,3916.0,Refunded
2024-04-01,Ali Hassan,user1@mail.com,Clothing,999.0,3,2997.0,Refunded
2024-02-03,Marwan Khaled,test.a@web.net,Home Decor,1901.0,9,17109.0,Shipped
2024-03-15,Huda Mansour,info@market.eg,Clothing,2622.0,10,26220.0,Shipped
2024-01-17,Sara Ahmed,contact@service.org,Groceries,900.0,10,9000.0,Refunded
2024-08-02,Ali Hassan,admin@tech.io,Office Supplies,1848.0,2,3696.0,Shipped
2024-05-06,Huda Mansour,info@market.eg,Groceries,1349.0,6,8094.0,Refunded
2024-04-15,Ahmed Ali,m.zaki@mail.com,Office Supplies,4932.0,4,19728.0,Shipped
2024-02-26,Mona Zaki,contact@service.org,Electronics,117.0,6,702.0,Shipped
2024-01-05,Omar Farouk,yomna.dev@email.com,Office Supplies,535.0,8,4280.0,Completed
2024-03-15,Marwan Khaled,yomna.dev@email.com,Home Decor,3416.0,2,6832.0,Pending
2024-07-02,Zainab Tarek,m.zaki@mail.com,Groceries,2179.0,5,10895.0,Cancelled
2024-03-28,Ali Hassan,user1@mail.com,Office Supplies,922.0,6,5532.0,Shipped
2024-04-22,Marwan Khaled,yomna.dev@email.com,Office Supplies,1553.0,1,1553.0,Pending
2024-02-25,Ahmed Ali,contact@service.org,Groceries,3157.0,10,31570.0,Shipped
2024-04-17,Huda Mansour,user1@mail.com,Office Supplies,821.0,1,821.0,Pending
2024-06-04,Omar Farouk,sales@hub.com,Office Supplies,4378.0,5,21890.0,Cancelled
2024-03-16,Huda Mansour,user1@mail.com,Groceries,3492.0,8,27936.0,Pending
2024-02-21,Mona Zaki,yomna.dev@email.com,Groceries,1214.0,5,6070.0,Pending
2024-01-27,Sara Ahmed,admin@tech.io,Home Decor,4912.0,4,19648.0,Shipped
2024-05-17,Huda Mansour,sales@hub.com,Clothing,2690.0,8,21520.0,Cancelled
2024-12-04,Ahmed Ali,info@market.eg,Electronics,2443.0,5,12215.0,Completed
2024-09-16,Layla Mohamed,user1@mail.com,Office Supplies,4612.0,10,46120.0,Shipped
2024-02-02,Huda Mansour,user1@mail.com,Books,4273.0,6,25638.0,Pending
2024-09-28,Marwan Khaled,admin@tech.io,Clothing,1644.0,8,13152.0,Refunded
2024-10-07,Huda Mansour,yomna.dev@email.com,Clothing,2685.0,1,2685.0,Pending
2024-02-27,Huda Mansour,admin@tech.io,Home Decor,874.0,7,6118.0,Pending
2024-12-10,Ali Hassan,admin@tech.io,Groceries,4374.0,2,8748.0,Completed
2024-05-15,Omar Farouk,user1@mail.com,Office Supplies,4497.0,1,4497.0,Shipped
2024-07-14,Huda Mansour,m.zaki@mail.com,Electronics,1804.0,8,14432.0,Completed
2024-05-23,Layla Mohamed,admin@tech.io,Groceries,2839.0,6,17034.0,Cancelled
2024-03-06,Yomna Soror,,Books,974.0,1,974.0,Pending
2024-12-15,Omar Farouk,yomna.dev@email.com,Office Supplies,1182.0,7,8274.0,Pending
2024-07-26,Mona Zaki,contact@service.org,Groceries,4453.0,9,40077.0,Refunded
2024-07-16,Layla Mohamed,test.a@web.net,Clothing,1552.0,7,10864.0,Cancelled
2024-07-01,Huda Mansour,yomna.dev@email.com,Electronics,4453.0,5,22265.0,Refunded
2024-03-01,Zainab Tarek,user1@mail.com,Clothing,3570.0,8,28560.0,Completed
2024-01-24,Mona Zaki,m.zaki@mail.com,Office Supplies,1516.0,3,4548.0,Cancelled
2024-12-09,Marwan Khaled,contact@service.org,Books,910.0,3,2730.0,Refunded
2024-04-27,Zainab Tarek,admin@tech.io,Books,3785.0,6,22710.0,Pending
2024-06-09,Ali Hassan,test.a@web.net,Groceries,4745.0,9,42705.0,Refunded
2024-04-09,Marwan Khaled,user1@mail.com,Books,563.0,6,3378.0,Pending
2024-05-06,Ahmed Ali,contact@service.org,Groceries,402.0,5,2010.0,Completed
2024-04-27,Omar Farouk,yomna.dev@email.com,Clothing,3428.0,9,30852.0,Cancelled
2024-04-23,Mona Zaki,user1@mail.com,Electronics,4333.0,7,30331.0,Refunded
2024-06-13,Yomna Soror,user1@mail.com,Clothing,1238.0,7,8666.0,Pending
2024-05-06,Yomna Soror,contact@service.org,Books,3066.0,3,9198.0,Pending
2024-03-14,Zainab Tarek,test.a@web.net,Groceries,1838.0,9,16542.0,Shipped
2024-05-10,Yomna Soror,info@market.eg,Clothing,1889.0,2,3778.0,Pending
2024-09-26,Layla Mohamed,contact@service.org,Electronics,352.0,2,704.0,Cancelled
2024-07-27,Zainab Tarek,m.zaki@mail.com,Office Supplies,4306.0,8,34448.0,Completed
2024-01-28,Mona Zaki,yomna.dev@email.com,Clothing,4396.0,3,13188.0,Cancelled
2024-05-11,Sara Ahmed,yomna.dev@email.com,Books,2865.0,4,11460.0,Shipped
2024-06-13,Marwan Khaled,sales@hub.com,Electronics,2753.0,5,13765.0,Cancelled
2024-10-06,Marwan Khaled,info@market.eg,Groceries,1915.0,2,3830.0,Refunded
2024-05-25,Sara Ahmed,m.zaki@mail.com,Electronics,2399.0,6,14394.0,Shipped
2024-10-22,Marwan Khaled,yomna.dev@email.com,Clothing,2024.0,10,20240.0,Refunded
2024-07-18,Marwan Khaled,contact@service.org,Clothing,4247.0,7,29729.0,Completed
2024-02-10,Ali Hassan,sales@hub.com,Groceries,3957.0,1,3957.0,Pending
